inaccoutumé,i.na.ku.ty.me,,['adjectif']
inaccoutumée,i.na.ku.ty.me,,['adjectif']
inaccoutumées,i.na.ku.ty.me,,['adjectif']
inaccoutumés,i.na.ku.ty.me,,['adjectif']
inachevé,i.naʃ.ve,m,"['adjectif', 'verbe', 'nom']"
inachevée,i.naʃ.ve,,"['adjectif', 'verbe']"
inachevées,i.naʃ.ve,,"['adjectif', 'verbe']"
inachèvement,i.na.ʃɛv.mɑ̃,m,['nom']
inachèvements,i.na.ʃɛv.mɑ̃,m,['nom']
inachevés,i.naʃ.ve,,"['adjectif', 'verbe']"
inactif,i.nak.tif,,['adjectif']
inactifs,i.nak.tif,,['adjectif']
inaction,i.nak.sjɔ̃,f,['nom']
inactions,i.nak.sjɔ̃,f,['nom']
inactiva,i.nak.ti.va,,['verbe']
inactivai,i.nak.ti.ve,,['verbe']
inactivaient,i.nak.ti.vɛ,,['verbe']
inactivais,i.nak.ti.vɛ,,['verbe']
inactivait,i.nak.ti.vɛ,,['verbe']
inactivâmes,i.nak.ti.vam,,['verbe']
inactivant,i.nak.ti.vɑ̃,,['verbe']
inactivas,i.nak.ti.va,,['verbe']
inactivasse,i.nak.ti.vas,,['verbe']
inactivassent,i.nak.ti.vas,,['verbe']
inactivasses,i.nak.ti.vas,,['verbe']
inactivassiez,i.nak.ti.va.sje,,['verbe']
inactivassions,i.nak.ti.va.sjɔ̃,,['verbe']
inactivât,i.nak.ti.va,,['verbe']
inactivâtes,i.nak.ti.vat,,['verbe']
inactivation,i.nak.ti.va.sjɔ̃,f,['nom']
inactivations,i.nak.ti.va.sjɔ̃,f,['nom']
inactive,i.nak.tif,,"['adjectif', 'verbe']"
inactivée,i.nak.ti.ve,,['verbe']
inactivent,i.nak.tiv,,['verbe']
inactiver,i.nak.ti.ve,,['verbe']
inactivera,i.nak.ti.və.ʁa,,['verbe']
inactiverai,i.nak.ti.və.ʁe,,['verbe']
inactiveraient,i.nak.ti.və.ʁɛ,,['verbe']
inactiverais,i.nak.ti.və.ʁɛ,,['verbe']
inactiverait,i.nak.ti.və.ʁɛ,,['verbe']
inactiveras,i.nak.ti.və.ʁa,,['verbe']
inactivèrent,i.nak.ti.vɛʁ,,['verbe']
inactiverez,i.nak.ti.və.ʁe,,['verbe']
inactiveriez,i.nak.ti.və.ʁje,,['verbe']
inactiverions,i.nak.ti.və.ʁjɔ̃,,['verbe']
inactiverons,i.nak.ti.və.ʁɔ̃,,['verbe']
inactiveront,i.nak.ti.və.ʁɔ̃,,['verbe']
inactives,i.nak.tif,,"['adjectif', 'verbe']"
inactivez,i.nak.ti.ve,,['verbe']
inactiviez,i.nak.ti.vje,,['verbe']
inactivions,i.nak.ti.vjɔ̃,,['verbe']
inactivité,i.nak.ti.vi.te,f,['nom']
inactivités,i.nak.ti.vi.te,f,['nom']
inactivons,i.nak.ti.vɔ̃,,['verbe']
inactuel,i.nak.tɥɛl,,['adjectif']
inactuelle,i.nak.tɥɛl,,['adjectif']
inactuelles,i.nak.tɥɛl,,['adjectif']
inactuels,i.nak.tɥɛl,,['adjectif']
inadaptable,i.na.dap.tabl,m,"['adjectif', 'nom']"
inadaptables,i.na.dap.tabl,m,"['adjectif', 'nom']"
inadaptation,i.na.dap.ta.sjɔ̃,f,['nom']
inadaptations,i.na.dap.ta.sjɔ̃,f,['nom']
inadapté,i.na.dap.te,,['adjectif']
inadaptée,i.na.dap.te,,['adjectif']
inadaptées,i.na.dap.te,,['adjectif']
inadaptés,i.na.dap.te,m,"['adjectif', 'nom']"
inadéquat,i.na.de.kwa,,['adjectif']
inadéquate,i.na.de.kwa,,['adjectif']
inadéquates,i.na.de.kwa,,['adjectif']
inadéquation,i.na.de.kwa.sjɔ̃,f,['nom']
inadéquations,i.na.de.kwa.sjɔ̃,f,['nom']
inadéquats,i.na.de.kwa,,['adjectif']
inadmissibilité,i.nad.mi.si.bi.li.te,f,['nom']
inadmissibilités,i.nad.mi.si.bi.li.te,f,['nom']
inadmissible,i.nad.mi.sibl,m,['adjectif']
inadmissibles,i.nad.mi.sibl,m,['adjectif']
inadvertance,i.nad.vɛʁ.tɑ̃s,f,['nom']
inadvertances,i.nad.vɛʁ.tɑ̃s,f,['nom']
inaliénable,i.na.lje.nabl,m,['adjectif']
inaliénables,i.na.lje.nabl,m,['adjectif']
inaliénation,i.na.lje.na.sjɔ̃,f,['nom']
inaliénations,i.na.lje.na.sjɔ̃,f,['nom']
inaltérabilité,i.nal.te.ʁa.bi.li.te,f,['nom']
inaltérable,i.nal.te.ʁabl,m,['adjectif']
inaltérables,i.nal.te.ʁabl,m,['adjectif']
inaltéré,i.nal.te.ʁe,,['adjectif']
inaltérée,i.nal.te.ʁe,,['adjectif']
inaltérées,i.nal.te.ʁe,,['adjectif']
inaltérés,i.nal.te.ʁe,,['adjectif']
inamical,i.na.mi.kal,m,['adjectif']
inamicale,i.na.mi.kal,,['adjectif']
inamicaux,i.na.mi.ko,,['adjectif']
inamissible,i.na.mi.sibl,m,['adjectif']
inamissibles,i.na.mi.sibl,,['adjectif']
inamovibilité,i.na.mɔ.vi.bi.li.te,f,['nom']
inamovibilités,i.na.mɔ.vi.bi.li.te,f,['nom']
inamovible,i.na.mɔ.vibl,m,['adjectif']
inamovibles,i.na.mɔ.vibl,m,['adjectif']
inanalysable,i.na.na.li.zabl,m,['adjectif']
inanalysables,i.na.na.li.zabl,m,['adjectif']
inanimé,i.na.ni.me,m,"['adjectif', 'nom']"
inanimée,i.na.ni.me,,['adjectif']
inanimées,i.na.ni.me,,['adjectif']
inanimés,i.na.ni.me,m,"['adjectif', 'nom']"
inanité,i.na.ni.te,f,['nom']
inanités,i.na.ni.te,f,['nom']
inanitié,i.na.ni.sje,,['adjectif']
inanitiés,i.na.ni.sje,,['adjectif']
